"","trap","number","date","region","region_name"
"2575","SE1",9,2024-07-02,"SE","SE1"
"2576","SE2",14,2024-07-02,"SE","SE2"
"2577","SE3",2,2024-07-02,"SE","SE3"
"2578","SE4",27,2024-07-02,"SE","SE4"
"2579","SE5",13,2024-07-02,"SE","SE5"
"2580","SE6",8,2024-07-02,"SE","SE6"
"2581","SE7",13,2024-07-02,"SE","SE7"
"2582","aa",21,2024-07-02,"Out of City Limits","Lilyfield"
"2583","bb",20,2024-07-02,"Out of City Limits","North Perimeter"
"2584","cc",0,2024-07-02,"Out of City Limits","West St. Paul"
"2585","dd",48,2024-07-02,"Out of City Limits","East St. Paul"
"2586","ee",0,2024-07-02,"Out of City Limits","Springfield"
"2587","ff",7,2024-07-02,"Out of City Limits","Ritchot"
"2588","gg",12,2024-07-02,"Out of City Limits","MacDonald"
"2589","hh",35,2024-07-02,"Out of City Limits","Headingly"
"2590","ii",4,2024-07-02,"Out of City Limits","Rosser"
"2591","NW1",31,2024-07-01,"NW","NW1"
"2592","NW2",17,2024-07-01,"NW","NW2"
"2593","NW3",29,2024-07-01,"NW","NW3"
"2594","NW4",15,2024-07-01,"NW","NW4"
"2595","NW5",13,2024-07-01,"NW","NW5"
"2596","NW6",2,2024-07-01,"NW","NW6"
"2597","NW7",92,2024-07-01,"NW","NW7"
"2598","SW1",NA,2024-07-01,"SW","SW1"
"2599","SW2",54,2024-07-01,"SW","SW2"
"2600","SW3",25,2024-07-01,"SW","SW3"
"2601","SW4",3,2024-07-01,"SW","SW4"
"2602","SW5",1,2024-07-01,"SW","SW5"
"2603","SW6",24,2024-07-01,"SW","SW6"
"2604","SW7",1,2024-07-01,"SW","SW7"
"2605","NE1",63,2024-07-01,"NE","NE1"
"2606","NE2",41,2024-07-01,"NE","NE2"
"2607","NE3",17,2024-07-01,"NE","NE3"
"2608","NE4",NA,2024-07-01,"NE","NE4"
"2609","NE5",26,2024-07-01,"NE","NE5"
"2610","NE6",4,2024-07-01,"NE","NE6"
"2611","NE7",18,2024-07-01,"NE","NE7"
"2612","SE1",22,2024-07-01,"SE","SE1"
"2613","SE2",37,2024-07-01,"SE","SE2"
"2614","SE3",12,2024-07-01,"SE","SE3"
"2615","SE4",47,2024-07-01,"SE","SE4"
"2616","SE5",12,2024-07-01,"SE","SE5"
"2617","SE6",3,2024-07-01,"SE","SE6"
"2618","SE7",18,2024-07-01,"SE","SE7"
"2619","aa",87,2024-07-01,"Out of City Limits","Lilyfield"
"2620","bb",8,2024-07-01,"Out of City Limits","North Perimeter"
"2621","cc",1,2024-07-01,"Out of City Limits","West St. Paul"
"2622","dd",28,2024-07-01,"Out of City Limits","East St. Paul"
"2623","ee",1,2024-07-01,"Out of City Limits","Springfield"
"2624","ff",18,2024-07-01,"Out of City Limits","Ritchot"
"2625","gg",10,2024-07-01,"Out of City Limits","MacDonald"
"2626","hh",26,2024-07-01,"Out of City Limits","Headingly"
"2627","ii",8,2024-07-01,"Out of City Limits","Rosser"
"2628","NW1",10,2024-06-30,"NW","NW1"
"2629","NW2",0,2024-06-30,"NW","NW2"
"2630","NW3",11,2024-06-30,"NW","NW3"
"2631","NW4",8,2024-06-30,"NW","NW4"
"2632","NW5",4,2024-06-30,"NW","NW5"
"2633","NW6",3,2024-06-30,"NW","NW6"
"2634","NW7",13,2024-06-30,"NW","NW7"
"2635","SW1",0,2024-06-30,"SW","SW1"
"2636","SW2",9,2024-06-30,"SW","SW2"
"2637","SW3",7,2024-06-30,"SW","SW3"
"2638","SW4",1,2024-06-30,"SW","SW4"
"2639","SW5",1,2024-06-30,"SW","SW5"
"2640","SW6",4,2024-06-30,"SW","SW6"
"2641","SW7",1,2024-06-30,"SW","SW7"
"2642","NE1",8,2024-06-30,"NE","NE1"
"2643","NE2",17,2024-06-30,"NE","NE2"
"2644","NE3",12,2024-06-30,"NE","NE3"
"2645","NE4",2,2024-06-30,"NE","NE4"
"2646","NE5",5,2024-06-30,"NE","NE5"
"2647","NE6",3,2024-06-30,"NE","NE6"
"2648","NE7",4,2024-06-30,"NE","NE7"
"2649","SE1",17,2024-06-30,"SE","SE1"
"2650","SE2",21,2024-06-30,"SE","SE2"
"2651","SE3",9,2024-06-30,"SE","SE3"
"2652","SE4",10,2024-06-30,"SE","SE4"
"2653","SE5",12,2024-06-30,"SE","SE5"
"2654","SE6",8,2024-06-30,"SE","SE6"
"2655","SE7",14,2024-06-30,"SE","SE7"
"2656","aa",27,2024-06-30,"Out of City Limits","Lilyfield"
"2657","bb",10,2024-06-30,"Out of City Limits","North Perimeter"
"2658","cc",2,2024-06-30,"Out of City Limits","West St. Paul"
"2659","dd",5,2024-06-30,"Out of City Limits","East St. Paul"
"2660","ee",0,2024-06-30,"Out of City Limits","Springfield"
"2661","ff",6,2024-06-30,"Out of City Limits","Ritchot"
"2662","gg",9,2024-06-30,"Out of City Limits","MacDonald"
"2663","hh",8,2024-06-30,"Out of City Limits","Headingly"
"2664","ii",8,2024-06-30,"Out of City Limits","Rosser"
"2665","NW1",4,2024-06-29,"NW","NW1"
"2666","NW2",1,2024-06-29,"NW","NW2"
"2667","NW3",3,2024-06-29,"NW","NW3"
"2668","NW4",2,2024-06-29,"NW","NW4"
"2669","NW5",0,2024-06-29,"NW","NW5"
"2670","NW6",1,2024-06-29,"NW","NW6"
"2671","NW7",7,2024-06-29,"NW","NW7"
"2672","SW1",0,2024-06-29,"SW","SW1"
"2673","SW2",1,2024-06-29,"SW","SW2"
"2674","SW3",5,2024-06-29,"SW","SW3"
"2675","SW4",2,2024-06-29,"SW","SW4"
"2676","SW5",0,2024-06-29,"SW","SW5"
"2677","SW6",2,2024-06-29,"SW","SW6"
"2678","SW7",1,2024-06-29,"SW","SW7"
"2679","NE1",2,2024-06-29,"NE","NE1"
"2680","NE2",22,2024-06-29,"NE","NE2"
"2681","NE3",7,2024-06-29,"NE","NE3"
"2682","NE4",0,2024-06-29,"NE","NE4"
"2683","NE5",1,2024-06-29,"NE","NE5"
"2684","NE6",1,2024-06-29,"NE","NE6"
"2685","NE7",0,2024-06-29,"NE","NE7"
"2686","SE1",1,2024-06-29,"SE","SE1"
"2687","SE2",3,2024-06-29,"SE","SE2"
"2688","SE3",1,2024-06-29,"SE","SE3"
"2689","SE4",0,2024-06-29,"SE","SE4"
"2690","SE5",0,2024-06-29,"SE","SE5"
"2691","SE6",0,2024-06-29,"SE","SE6"
"2692","SE7",2,2024-06-29,"SE","SE7"
"2693","aa",13,2024-06-29,"Out of City Limits","Lilyfield"
"2694","bb",1,2024-06-29,"Out of City Limits","North Perimeter"
"2695","cc",0,2024-06-29,"Out of City Limits","West St. Paul"
"2696","dd",4,2024-06-29,"Out of City Limits","East St. Paul"
"2697","ee",0,2024-06-29,"Out of City Limits","Springfield"
"2698","ff",5,2024-06-29,"Out of City Limits","Ritchot"
"2699","gg",7,2024-06-29,"Out of City Limits","MacDonald"
"2700","hh",3,2024-06-29,"Out of City Limits","Headingly"
"2701","ii",3,2024-06-29,"Out of City Limits","Rosser"
"2702","NW1",55,2024-06-28,"NW","NW1"
"2703","NW2",1,2024-06-28,"NW","NW2"
"2704","NW3",7,2024-06-28,"NW","NW3"
"2705","NW4",21,2024-06-28,"NW","NW4"
"2706","NW5",5,2024-06-28,"NW","NW5"
"2707","NW6",3,2024-06-28,"NW","NW6"
"2708","NW7",106,2024-06-28,"NW","NW7"
"2709","SW1",4,2024-06-28,"SW","SW1"
"2710","SW2",45,2024-06-28,"SW","SW2"
"2711","SW3",139,2024-06-28,"SW","SW3"
"2712","SW4",2,2024-06-28,"SW","SW4"
"2713","SW5",1,2024-06-28,"SW","SW5"
"2714","SW6",4,2024-06-28,"SW","SW6"
"2715","SW7",3,2024-06-28,"SW","SW7"
"2716","NE1",41,2024-06-28,"NE","NE1"
"2717","NE2",32,2024-06-28,"NE","NE2"
"2718","NE3",11,2024-06-28,"NE","NE3"
"2719","NE4",7,2024-06-28,"NE","NE4"
"2720","NE5",16,2024-06-28,"NE","NE5"
"2721","NE6",7,2024-06-28,"NE","NE6"
"2722","NE7",9,2024-06-28,"NE","NE7"
"2723","SE1",27,2024-06-28,"SE","SE1"
"2724","SE2",19,2024-06-28,"SE","SE2"
"2725","SE3",8,2024-06-28,"SE","SE3"
"2726","SE4",21,2024-06-28,"SE","SE4"
"2727","SE5",2,2024-06-28,"SE","SE5"
"2728","SE6",4,2024-06-28,"SE","SE6"
"2729","SE7",28,2024-06-28,"SE","SE7"
"2730","aa",33,2024-06-28,"Out of City Limits","Lilyfield"
"2731","bb",13,2024-06-28,"Out of City Limits","North Perimeter"
"2732","cc",0,2024-06-28,"Out of City Limits","West St. Paul"
"2733","dd",27,2024-06-28,"Out of City Limits","East St. Paul"
"2734","ee",0,2024-06-28,"Out of City Limits","Springfield"
"2735","ff",22,2024-06-28,"Out of City Limits","Ritchot"
"2736","gg",29,2024-06-28,"Out of City Limits","MacDonald"
"2737","hh",136,2024-06-28,"Out of City Limits","Headingly"
"2738","ii",7,2024-06-28,"Out of City Limits","Rosser"
"2739","NW1",15,2024-06-27,"NW","NW1"
"2740","NW2",1,2024-06-27,"NW","NW2"
"2741","NW3",10,2024-06-27,"NW","NW3"
"2742","NW4",29,2024-06-27,"NW","NW4"
"2743","NW5",21,2024-06-27,"NW","NW5"
"2744","NW6",5,2024-06-27,"NW","NW6"
"2745","NW7",27,2024-06-27,"NW","NW7"
"2746","SW1",5,2024-06-27,"SW","SW1"
"2747","SW2",20,2024-06-27,"SW","SW2"
"2748","SW3",12,2024-06-27,"SW","SW3"
"2749","SW4",10,2024-06-27,"SW","SW4"
"2750","SW5",6,2024-06-27,"SW","SW5"
"2751","SW6",11,2024-06-27,"SW","SW6"
"2752","SW7",1,2024-06-27,"SW","SW7"
"2753","NE1",19,2024-06-27,"NE","NE1"
"2754","NE2",26,2024-06-27,"NE","NE2"
"2755","NE3",11,2024-06-27,"NE","NE3"
"2756","NE4",7,2024-06-27,"NE","NE4"
"2757","NE5",18,2024-06-27,"NE","NE5"
"2758","NE6",5,2024-06-27,"NE","NE6"
"2759","NE7",10,2024-06-27,"NE","NE7"
"2760","SE1",31,2024-06-27,"SE","SE1"
"2761","SE2",46,2024-06-27,"SE","SE2"
"2762","SE3",31,2024-06-27,"SE","SE3"
"2763","SE4",23,2024-06-27,"SE","SE4"
"2764","SE5",17,2024-06-27,"SE","SE5"
"2765","SE6",5,2024-06-27,"SE","SE6"
"2766","SE7",13,2024-06-27,"SE","SE7"
"2767","aa",46,2024-06-27,"Out of City Limits","Lilyfield"
"2768","bb",29,2024-06-27,"Out of City Limits","North Perimeter"
"2769","cc",12,2024-06-27,"Out of City Limits","West St. Paul"
"2770","dd",8,2024-06-27,"Out of City Limits","East St. Paul"
"2771","ee",1,2024-06-27,"Out of City Limits","Springfield"
"2772","ff",4,2024-06-27,"Out of City Limits","Ritchot"
"2773","gg",9,2024-06-27,"Out of City Limits","MacDonald"
"2774","hh",13,2024-06-27,"Out of City Limits","Headingly"
"2775","ii",56,2024-06-27,"Out of City Limits","Rosser"
"2776","NW1",22,2024-06-26,"NW","NW1"
"2777","NW2",3,2024-06-26,"NW","NW2"
"2778","NW3",0,2024-06-26,"NW","NW3"
"2779","NW4",13,2024-06-26,"NW","NW4"
"2780","NW5",5,2024-06-26,"NW","NW5"
"2781","NW6",4,2024-06-26,"NW","NW6"
"2782","NW7",19,2024-06-26,"NW","NW7"
"2783","SW1",2,2024-06-26,"SW","SW1"
"2784","SW2",13,2024-06-26,"SW","SW2"
"2785","SW3",15,2024-06-26,"SW","SW3"
"2786","SW4",4,2024-06-26,"SW","SW4"
"2787","SW5",0,2024-06-26,"SW","SW5"
"2788","SW6",3,2024-06-26,"SW","SW6"
"2789","SW7",1,2024-06-26,"SW","SW7"
"2790","NE1",10,2024-06-26,"NE","NE1"
"2791","NE2",23,2024-06-26,"NE","NE2"
"2792","NE3",4,2024-06-26,"NE","NE3"
"2793","NE4",1,2024-06-26,"NE","NE4"
"2794","NE5",0,2024-06-26,"NE","NE5"
"2795","NE6",1,2024-06-26,"NE","NE6"
"2796","NE7",3,2024-06-26,"NE","NE7"
"2797","SE1",1,2024-06-26,"SE","SE1"
"2798","SE2",11,2024-06-26,"SE","SE2"
"2799","SE3",2,2024-06-26,"SE","SE3"
"2800","SE4",7,2024-06-26,"SE","SE4"
"2801","SE5",9,2024-06-26,"SE","SE5"
"2802","SE6",2,2024-06-26,"SE","SE6"
"2803","SE7",7,2024-06-26,"SE","SE7"
"2804","aa",NA,2024-06-26,"Out of City Limits","Lilyfield"
"2805","bb",1,2024-06-26,"Out of City Limits","North Perimeter"
"2806","cc",4,2024-06-26,"Out of City Limits","West St. Paul"
"2807","dd",11,2024-06-26,"Out of City Limits","East St. Paul"
"2808","ee",0,2024-06-26,"Out of City Limits","Springfield"
"2809","ff",10,2024-06-26,"Out of City Limits","Ritchot"
"2810","gg",4,2024-06-26,"Out of City Limits","MacDonald"
"2811","hh",48,2024-06-26,"Out of City Limits","Headingly"
"2812","ii",20,2024-06-26,"Out of City Limits","Rosser"
"2813","NW1",98,2024-06-25,"NW","NW1"
"2814","NW2",1,2024-06-25,"NW","NW2"
"2815","NW3",16,2024-06-25,"NW","NW3"
"2816","NW4",13,2024-06-25,"NW","NW4"
"2817","NW5",7,2024-06-25,"NW","NW5"
"2818","NW6",0,2024-06-25,"NW","NW6"
"2819","NW7",118,2024-06-25,"NW","NW7"
"2820","SW1",62,2024-06-25,"SW","SW1"
"2821","SW2",62,2024-06-25,"SW","SW2"
"2822","SW3",206,2024-06-25,"SW","SW3"
"2823","SW4",4,2024-06-25,"SW","SW4"
"2824","SW5",0,2024-06-25,"SW","SW5"
"2825","SW6",9,2024-06-25,"SW","SW6"
"2826","SW7",3,2024-06-25,"SW","SW7"
"2827","NE1",100,2024-06-25,"NE","NE1"
"2828","NE2",142,2024-06-25,"NE","NE2"
"2829","NE3",14,2024-06-25,"NE","NE3"
"2830","NE4",5,2024-06-25,"NE","NE4"
"2831","NE5",5,2024-06-25,"NE","NE5"
"2832","NE6",10,2024-06-25,"NE","NE6"
"2833","NE7",32,2024-06-25,"NE","NE7"
"2834","SE1",25,2024-06-25,"SE","SE1"
"2835","SE2",78,2024-06-25,"SE","SE2"
"2836","SE3",22,2024-06-25,"SE","SE3"
"2837","SE4",27,2024-06-25,"SE","SE4"
"2838","SE5",18,2024-06-25,"SE","SE5"
"2839","SE6",5,2024-06-25,"SE","SE6"
"2840","SE7",37,2024-06-25,"SE","SE7"
"2841","aa",NA,2024-06-25,"Out of City Limits","Lilyfield"
"2842","bb",90,2024-06-25,"Out of City Limits","North Perimeter"
"2843","cc",5,2024-06-25,"Out of City Limits","West St. Paul"
"2844","dd",26,2024-06-25,"Out of City Limits","East St. Paul"
"2845","ee",5,2024-06-25,"Out of City Limits","Springfield"
"2846","ff",9,2024-06-25,"Out of City Limits","Ritchot"
"2847","gg",20,2024-06-25,"Out of City Limits","MacDonald"
"2848","hh",NA,2024-06-25,"Out of City Limits","Headingly"
"2849","ii",6,2024-06-25,"Out of City Limits","Rosser"
"2850","NW1",31,2024-06-24,"NW","NW1"
"2851","NW2",3,2024-06-24,"NW","NW2"
"2852","NW3",9,2024-06-24,"NW","NW3"
"2853","NW4",41,2024-06-24,"NW","NW4"
"2854","NW5",10,2024-06-24,"NW","NW5"
"2855","NW6",4,2024-06-24,"NW","NW6"
"2856","NW7",45,2024-06-24,"NW","NW7"
"2857","SW1",10,2024-06-24,"SW","SW1"
"2858","SW2",39,2024-06-24,"SW","SW2"
"2859","SW3",61,2024-06-24,"SW","SW3"
"2860","SW4",9,2024-06-24,"SW","SW4"
"2861","SW5",5,2024-06-24,"SW","SW5"
"2862","SW6",10,2024-06-24,"SW","SW6"
"2863","SW7",4,2024-06-24,"SW","SW7"
"2864","NE1",62,2024-06-24,"NE","NE1"
"2865","NE2",98,2024-06-24,"NE","NE2"
"2866","NE3",39,2024-06-24,"NE","NE3"
"2867","NE4",9,2024-06-24,"NE","NE4"
"2868","NE5",45,2024-06-24,"NE","NE5"
"2869","NE6",12,2024-06-24,"NE","NE6"
"2870","NE7",35,2024-06-24,"NE","NE7"
"2871","SE1",87,2024-06-24,"SE","SE1"
"2872","SE2",41,2024-06-24,"SE","SE2"
"2873","SE3",29,2024-06-24,"SE","SE3"
"2874","SE4",36,2024-06-24,"SE","SE4"
"2875","SE5",27,2024-06-24,"SE","SE5"
"2876","SE6",4,2024-06-24,"SE","SE6"
"2877","SE7",23,2024-06-24,"SE","SE7"
"2878","aa",40,2024-06-24,"Out of City Limits","Lilyfield"
"2879","bb",22,2024-06-24,"Out of City Limits","North Perimeter"
"2880","cc",15,2024-06-24,"Out of City Limits","West St. Paul"
"2881","dd",22,2024-06-24,"Out of City Limits","East St. Paul"
"2882","ee",3,2024-06-24,"Out of City Limits","Springfield"
"2883","ff",30,2024-06-24,"Out of City Limits","Ritchot"
"2884","gg",23,2024-06-24,"Out of City Limits","MacDonald"
"2885","hh",66,2024-06-24,"Out of City Limits","Headingly"
"2886","ii",16,2024-06-24,"Out of City Limits","Rosser"
"2887","NW1",7,2024-06-23,"NW","NW1"
"2888","NW2",6,2024-06-23,"NW","NW2"
"2889","NW3",10,2024-06-23,"NW","NW3"
"2890","NW4",14,2024-06-23,"NW","NW4"
"2891","NW5",12,2024-06-23,"NW","NW5"
"2892","NW6",2,2024-06-23,"NW","NW6"
"2893","NW7",32,2024-06-23,"NW","NW7"
"2894","SW1",2,2024-06-23,"SW","SW1"
"2895","SW2",26,2024-06-23,"SW","SW2"
"2896","SW3",35,2024-06-23,"SW","SW3"
"2897","SW4",2,2024-06-23,"SW","SW4"
"2898","SW5",0,2024-06-23,"SW","SW5"
"2899","SW6",12,2024-06-23,"SW","SW6"
"2900","SW7",0,2024-06-23,"SW","SW7"
"2901","NE1",35,2024-06-23,"NE","NE1"
"2902","NE2",31,2024-06-23,"NE","NE2"
"2903","NE3",16,2024-06-23,"NE","NE3"
"2904","NE4",4,2024-06-23,"NE","NE4"
"2905","NE5",23,2024-06-23,"NE","NE5"
"2906","NE6",4,2024-06-23,"NE","NE6"
"2907","NE7",17,2024-06-23,"NE","NE7"
"2908","SE1",37,2024-06-23,"SE","SE1"
"2909","SE2",54,2024-06-23,"SE","SE2"
"2910","SE3",27,2024-06-23,"SE","SE3"
"2911","SE4",31,2024-06-23,"SE","SE4"
"2912","SE5",32,2024-06-23,"SE","SE5"
"2913","SE6",0,2024-06-23,"SE","SE6"
"2914","SE7",8,2024-06-23,"SE","SE7"
"2915","aa",25,2024-06-23,"Out of City Limits","Lilyfield"
"2916","bb",5,2024-06-23,"Out of City Limits","North Perimeter"
"2917","cc",14,2024-06-23,"Out of City Limits","West St. Paul"
"2918","dd",12,2024-06-23,"Out of City Limits","East St. Paul"
"2919","ee",1,2024-06-23,"Out of City Limits","Springfield"
"2920","ff",13,2024-06-23,"Out of City Limits","Ritchot"
"2921","gg",12,2024-06-23,"Out of City Limits","MacDonald"
"2922","hh",37,2024-06-23,"Out of City Limits","Headingly"
"2923","ii",8,2024-06-23,"Out of City Limits","Rosser"
"2924","NW1",118,2024-06-22,"NW","NW1"
"2925","NW2",34,2024-06-22,"NW","NW2"
"2926","NW3",32,2024-06-22,"NW","NW3"
"2927","NW4",30,2024-06-22,"NW","NW4"
"2928","NW5",82,2024-06-22,"NW","NW5"
"2929","NW6",NA,2024-06-22,"NW","NW6"
"2930","NW7",204,2024-06-22,"NW","NW7"
"2931","SW1",10,2024-06-22,"SW","SW1"
"2932","SW2",130,2024-06-22,"SW","SW2"
"2933","SW3",220,2024-06-22,"SW","SW3"
"2934","SW4",2,2024-06-22,"SW","SW4"
"2935","SW5",3,2024-06-22,"SW","SW5"
"2936","SW6",22,2024-06-22,"SW","SW6"
"2937","SW7",3,2024-06-22,"SW","SW7"
"2938","NE1",65,2024-06-22,"NE","NE1"
"2939","NE2",236,2024-06-22,"NE","NE2"
"2940","NE3",47,2024-06-22,"NE","NE3"
"2941","NE4",23,2024-06-22,"NE","NE4"
"2942","NE5",21,2024-06-22,"NE","NE5"
"2943","NE6",18,2024-06-22,"NE","NE6"
"2944","NE7",22,2024-06-22,"NE","NE7"
"2945","SE1",41,2024-06-22,"SE","SE1"
"2946","SE2",84,2024-06-22,"SE","SE2"
"2947","SE3",15,2024-06-22,"SE","SE3"
"2948","SE4",82,2024-06-22,"SE","SE4"
"2949","SE5",38,2024-06-22,"SE","SE5"
"2950","SE6",28,2024-06-22,"SE","SE6"
"2951","SE7",34,2024-06-22,"SE","SE7"
"2952","aa",132,2024-06-22,"Out of City Limits","Lilyfield"
"2953","bb",30,2024-06-22,"Out of City Limits","North Perimeter"
"2954","cc",40,2024-06-22,"Out of City Limits","West St. Paul"
"2955","dd",51,2024-06-22,"Out of City Limits","East St. Paul"
"2956","ee",5,2024-06-22,"Out of City Limits","Springfield"
"2957","ff",70,2024-06-22,"Out of City Limits","Ritchot"
"2958","gg",31,2024-06-22,"Out of City Limits","MacDonald"
"2959","hh",156,2024-06-22,"Out of City Limits","Headingly"
"2960","ii",31,2024-06-22,"Out of City Limits","Rosser"
"2961","NW1",39,2024-06-21,"NW","NW1"
"2962","NW2",17,2024-06-21,"NW","NW2"
"2963","NW3",12,2024-06-21,"NW","NW3"
"2964","NW4",38,2024-06-21,"NW","NW4"
"2965","NW5",34,2024-06-21,"NW","NW5"
"2966","NW6",18,2024-06-21,"NW","NW6"
"2967","NW7",154,2024-06-21,"NW","NW7"
"2968","SW1",6,2024-06-21,"SW","SW1"
"2969","SW2",117,2024-06-21,"SW","SW2"
"2970","SW3",212,2024-06-21,"SW","SW3"
"2971","SW4",1,2024-06-21,"SW","SW4"
"2972","SW5",9,2024-06-21,"SW","SW5"
"2973","SW6",30,2024-06-21,"SW","SW6"
"2974","SW7",3,2024-06-21,"SW","SW7"
"2975","NE1",108,2024-06-21,"NE","NE1"
"2976","NE2",324,2024-06-21,"NE","NE2"
"2977","NE3",111,2024-06-21,"NE","NE3"
"2978","NE4",9,2024-06-21,"NE","NE4"
"2979","NE5",52,2024-06-21,"NE","NE5"
"2980","NE6",23,2024-06-21,"NE","NE6"
"2981","NE7",19,2024-06-21,"NE","NE7"
"2982","SE1",49,2024-06-21,"SE","SE1"
"2983","SE2",106,2024-06-21,"SE","SE2"
"2984","SE3",53,2024-06-21,"SE","SE3"
"2985","SE4",35,2024-06-21,"SE","SE4"
"2986","SE5",45,2024-06-21,"SE","SE5"
"2987","SE6",18,2024-06-21,"SE","SE6"
"2988","SE7",19,2024-06-21,"SE","SE7"
"2989","aa",162,2024-06-21,"Out of City Limits","Lilyfield"
"2990","bb",35,2024-06-21,"Out of City Limits","North Perimeter"
"2991","cc",34,2024-06-21,"Out of City Limits","West St. Paul"
"2992","dd",110,2024-06-21,"Out of City Limits","East St. Paul"
"2993","ee",12,2024-06-21,"Out of City Limits","Springfield"
"2994","ff",40,2024-06-21,"Out of City Limits","Ritchot"
"2995","gg",18,2024-06-21,"Out of City Limits","MacDonald"
"2996","hh",128,2024-06-21,"Out of City Limits","Headingly"
"2997","ii",27,2024-06-21,"Out of City Limits","Rosser"
"2998","NW1",30,2024-06-20,"NW","NW1"
"2999","NW2",11,2024-06-20,"NW","NW2"
"3000","NW3",11,2024-06-20,"NW","NW3"
"3001","NW4",35,2024-06-20,"NW","NW4"
"3002","NW5",13,2024-06-20,"NW","NW5"
"3003","NW6",4,2024-06-20,"NW","NW6"
"3004","NW7",47,2024-06-20,"NW","NW7"
"3005","SW1",3,2024-06-20,"SW","SW1"
"3006","SW2",62,2024-06-20,"SW","SW2"
"3007","SW3",122,2024-06-20,"SW","SW3"
"3008","SW4",0,2024-06-20,"SW","SW4"
"3009","SW5",1,2024-06-20,"SW","SW5"
"3010","SW6",11,2024-06-20,"SW","SW6"
"3011","SW7",2,2024-06-20,"SW","SW7"
"3012","NE1",26,2024-06-20,"NE","NE1"
"3013","NE2",86,2024-06-20,"NE","NE2"
"3014","NE3",11,2024-06-20,"NE","NE3"
"3015","NE4",7,2024-06-20,"NE","NE4"
"3016","NE5",22,2024-06-20,"NE","NE5"
"3017","NE6",8,2024-06-20,"NE","NE6"
"3018","NE7",27,2024-06-20,"NE","NE7"
"3019","SE1",45,2024-06-20,"SE","SE1"
"3020","SE2",112,2024-06-20,"SE","SE2"
"3021","SE3",49,2024-06-20,"SE","SE3"
"3022","SE4",24,2024-06-20,"SE","SE4"
"3023","SE5",27,2024-06-20,"SE","SE5"
"3024","SE6",4,2024-06-20,"SE","SE6"
"3025","SE7",5,2024-06-20,"SE","SE7"
"3026","aa",65,2024-06-20,"Out of City Limits","Lilyfield"
"3027","bb",32,2024-06-20,"Out of City Limits","North Perimeter"
"3028","cc",22,2024-06-20,"Out of City Limits","West St. Paul"
"3029","dd",25,2024-06-20,"Out of City Limits","East St. Paul"
"3030","ee",7,2024-06-20,"Out of City Limits","Springfield"
"3031","ff",20,2024-06-20,"Out of City Limits","Ritchot"
"3032","gg",12,2024-06-20,"Out of City Limits","MacDonald"
"3033","hh",116,2024-06-20,"Out of City Limits","Headingly"
"3034","ii",12,2024-06-20,"Out of City Limits","Rosser"
"3035","NW1",27,2024-06-19,"NW","NW1"
"3036","NW2",9,2024-06-19,"NW","NW2"
"3037","NW3",7,2024-06-19,"NW","NW3"
"3038","NW4",27,2024-06-19,"NW","NW4"
"3039","NW5",6,2024-06-19,"NW","NW5"
"3040","NW6",1,2024-06-19,"NW","NW6"
"3041","NW7",25,2024-06-19,"NW","NW7"
"3042","SW1",12,2024-06-19,"SW","SW1"
"3043","SW2",33,2024-06-19,"SW","SW2"
"3044","SW3",87,2024-06-19,"SW","SW3"
"3045","SW4",0,2024-06-19,"SW","SW4"
"3046","SW5",3,2024-06-19,"SW","SW5"
"3047","SW6",6,2024-06-19,"SW","SW6"
"3048","SW7",5,2024-06-19,"SW","SW7"
"3049","NE1",16,2024-06-19,"NE","NE1"
"3050","NE2",75,2024-06-19,"NE","NE2"
"3051","NE3",4,2024-06-19,"NE","NE3"
"3052","NE4",2,2024-06-19,"NE","NE4"
"3053","NE5",14,2024-06-19,"NE","NE5"
"3054","NE6",4,2024-06-19,"NE","NE6"
"3055","NE7",24,2024-06-19,"NE","NE7"
"3056","SE1",4,2024-06-19,"SE","SE1"
"3057","SE2",41,2024-06-19,"SE","SE2"
"3058","SE3",11,2024-06-19,"SE","SE3"
"3059","SE4",32,2024-06-19,"SE","SE4"
"3060","SE5",7,2024-06-19,"SE","SE5"
"3061","SE6",4,2024-06-19,"SE","SE6"
"3062","SE7",21,2024-06-19,"SE","SE7"
"3063","aa",41,2024-06-19,"Out of City Limits","Lilyfield"
"3064","bb",25,2024-06-19,"Out of City Limits","North Perimeter"
"3065","cc",74,2024-06-19,"Out of City Limits","West St. Paul"
"3066","dd",26,2024-06-19,"Out of City Limits","East St. Paul"
"3067","ee",3,2024-06-19,"Out of City Limits","Springfield"
"3068","ff",24,2024-06-19,"Out of City Limits","Ritchot"
"3069","gg",27,2024-06-19,"Out of City Limits","MacDonald"
"3070","hh",48,2024-06-19,"Out of City Limits","Headingly"
"3071","ii",34,2024-06-19,"Out of City Limits","Rosser"
"3072","NW1",8,2024-06-18,"NW","NW1"
"3073","NW2",5,2024-06-18,"NW","NW2"
"3074","NW3",3,2024-06-18,"NW","NW3"
"3075","NW4",13,2024-06-18,"NW","NW4"
"3076","NW5",3,2024-06-18,"NW","NW5"
"3077","NW6",6,2024-06-18,"NW","NW6"
"3078","NW7",21,2024-06-18,"NW","NW7"
"3079","SW1",1,2024-06-18,"SW","SW1"
"3080","SW2",29,2024-06-18,"SW","SW2"
"3081","SW3",31,2024-06-18,"SW","SW3"
"3082","SW4",0,2024-06-18,"SW","SW4"
